Date,High,Low,Open,Close,Volume,Adj Close
2019-04-08,17.309999465942383,16.170000076293945,16.170000076293945,16.81999969482422,0,16.81999969482422
2019-04-09,17.81999969482422,17.18000030517578,17.190000534057617,17.649999618530273,0,17.649999618530273
2019-04-10,17.780000686645508,16.75,17.649999618530273,16.760000228881836,0,16.760000228881836
2019-04-11,17.030000686645508,16.56999969482422,16.75,16.65999984741211,0,16.65999984741211
2019-04-12,16.489999771118164,15.529999732971191,16.420000076293945,15.630000114440918,0,15.630000114440918
2019-04-15,17.079999923706055,15.850000381469727,16.100000381469727,15.930000305175781,0,15.930000305175781
2019-04-16,16.030000686645508,15.4399995803833,15.930000305175781,15.880000114440918,0,15.880000114440918
2019-04-17,16.5,15.40999984741211,15.829999923706055,15.859999656677246,0,15.859999656677246
2019-04-18,16.100000381469727,15.140000343322754,15.779999732971191,15.149999618530273,0,15.149999618530273
2019-04-22,16.75,15.65999984741211,16.75,15.739999771118164,0,15.739999771118164
2019-04-23,16.3700008392334,15.510000228881836,15.84000015258789,16.149999618530273,0,16.149999618530273
2019-04-24,17.190000534057617,16.34000015258789,16.399999618530273,16.670000076293945,0,16.670000076293945
2019-04-25,18.049999237060547,16.139999389648438,16.670000076293945,16.489999771118164,0,16.489999771118164
2019-04-26,16.920000076293945,15.579999923706055,16.6200008392334,15.789999961853027,0,15.789999961853027
2019-04-29,16.739999771118164,15.789999961853027,15.789999961853027,16.440000534057617,0,16.440000534057617
2019-04-30,17.690000534057617,16.40999984741211,16.40999984741211,16.600000381469727,0,16.600000381469727
2019-05-01,17.959999084472656,16.170000076293945,16.270000457763672,17.93000030517578,0,17.93000030517578
2019-05-02,19.030000686645508,17.309999465942383,17.84000015258789,17.6200008392334,0,17.6200008392334
2019-05-03,17.6200008392334,15.949999809265137,17.6200008392334,15.979999542236328,0,15.979999542236328
2019-05-06,19.829999923706055,15.979999542236328,15.979999542236328,18.700000762939453,0,18.700000762939453
2019-05-07,24.860000610351562,19.81999969482422,19.899999618530273,22.860000610351562,0,22.860000610351562
2019-05-08,23.969999313354492,21.530000686645508,22.860000610351562,22.520000457763672,0,22.520000457763672
2019-05-09,26.469999313354492,21.81999969482422,24.670000076293945,22.030000686645508,0,22.030000686645508
2019-05-10,23.34000015258789,18.540000915527344,22.139999389648438,19.100000381469727,0,19.100000381469727
2019-05-13,25.40999984741211,23.09000015258789,23.260000228881836,25.25,0,25.25
2019-05-14,23.739999771118164,21.170000076293945,23.700000762939453,22.229999542236328,0,22.229999542236328
2019-05-15,23.3799991607666,19.780000686645508,23.309999465942383,19.920000076293945,0,19.920000076293945
2019-05-16,19.989999771118164,17.860000610351562,19.920000076293945,18.399999618530273,0,18.399999618530273
2019-05-17,19.8700008392334,17.6299991607666,19.579999923706055,19.389999389648438,0,19.389999389648438
2019-05-20,22.350000381469727,20.8799991607666,21.479999542236328,21.639999389648438,0,21.639999389648438
2019-05-21,20.719999313354492,19.329999923706055,20.690000534057617,19.579999923706055,0,19.579999923706055
2019-05-22,20.1299991607666,19.25,19.940000534057617,19.84000015258789,0,19.84000015258789
2019-05-23,23.059999465942383,21.190000534057617,21.200000762939453,21.309999465942383,0,21.309999465942383
2019-05-24,21.31999969482422,20.06999969482422,20.450000762939453,20.6299991607666,0,20.6299991607666
2019-05-28,21.959999084472656,20.690000534057617,21.190000534057617,21.829999923706055,0,21.829999923706055
2019-05-29,23.229999542236328,21.979999542236328,22.760000228881836,22.229999542236328,0,22.229999542236328
2019-05-30,22.600000381469727,20.829999923706055,21.6200008392334,21.68000030517578,0,21.68000030517578
2019-05-31,23.43000030517578,22.1299991607666,23.06999969482422,23.229999542236328,0,23.229999542236328
2019-06-03,25.010000228881836,22.93000030517578,23.549999237060547,24.219999313354492,0,24.219999313354492
2019-06-04,23.559999465942383,21.489999771118164,23.290000915527344,21.489999771118164,0,21.489999771118164
2019-06-05,22.3700008392334,20.799999237060547,21.329999923706055,20.8700008392334,0,20.8700008392334
2019-06-06,21.100000381469727,19.889999389648438,20.8700008392334,20.31999969482422,0,20.31999969482422
2019-06-07,20.219999313354492,19.40999984741211,20.190000534057617,19.93000030517578,0,19.93000030517578
2019-06-10,20.579999923706055,19.530000686645508,19.93000030517578,19.979999542236328,0,19.979999542236328
2019-06-11,20.549999237060547,19.280000686645508,19.3700008392334,20.219999313354492,0,20.219999313354492
2019-06-12,21.079999923706055,20.43000030517578,20.549999237060547,20.579999923706055,0,20.579999923706055
2019-06-13,20.530000686645508,19.899999618530273,20.229999542236328,20.030000686645508,0,20.030000686645508
2019-06-14,20.84000015258789,19.809999465942383,20.670000076293945,19.850000381469727,0,19.850000381469727
2019-06-17,20.3799991607666,19.75,19.850000381469727,20.040000915527344,0,20.040000915527344
2019-06-18,19.950000762939453,19.350000381469727,19.65999984741211,19.510000228881836,0,19.510000228881836
2019-06-19,20.170000076293945,18.43000030517578,19.5,18.799999237060547,0,18.799999237060547
2019-06-20,20.420000076293945,18.209999084472656,18.329999923706055,18.709999084472656,0,18.709999084472656
2019-06-21,19.270000457763672,18.450000762939453,19.020000457763672,19.18000030517578,0,19.18000030517578
2019-06-24,19.780000686645508,19.3799991607666,19.760000228881836,19.459999084472656,0,19.459999084472656
2019-06-25,21.209999084472656,19.459999084472656,19.459999084472656,20.770000457763672,0,20.770000457763672
2019-06-26,21.040000915527344,20.079999923706055,20.360000610351562,20.459999084472656,0,20.459999084472656
2019-06-27,20.729999542236328,19.770000457763672,20.280000686645508,20.06999969482422,0,20.06999969482422
2019-06-28,20.709999084472656,19.700000762939453,20.06999969482422,19.760000228881836,0,19.760000228881836
2019-07-01,18.110000610351562,17.450000762939453,17.729999542236328,17.639999389648438,0,17.639999389648438
2019-07-02,17.809999465942383,16.260000228881836,17.68000030517578,16.290000915527344,0,16.290000915527344
2019-07-03,16.579999923706055,16.010000228881836,16.350000381469727,16.149999618530273,0,16.149999618530273
2019-07-05,17.719999313354492,16.149999618530273,16.149999618530273,16.469999313354492,0,16.469999313354492
2019-07-08,18.1299991607666,17.600000381469727,17.809999465942383,17.770000457763672,0,17.770000457763672
2019-07-09,18.440000534057617,17.270000457763672,18.059999465942383,17.420000076293945,0,17.420000076293945
2019-07-10,17.049999237060547,16.360000610351562,17.049999237060547,16.43000030517578,0,16.43000030517578
2019-07-11,16.8799991607666,16.09000015258789,16.40999984741211,16.639999389648438,0,16.639999389648438
2019-07-12,16.68000030517578,16.040000915527344,16.639999389648438,16.25,0,16.25
2019-07-15,16.700000762939453,16.149999618530273,16.479999542236328,16.219999313354492,0,16.219999313354492
2019-07-16,16.850000381469727,15.859999656677246,16.469999313354492,16.65999984741211,0,16.65999984741211
2019-07-17,18.030000686645508,16.549999237060547,16.670000076293945,18.0,0,18.0
2019-07-18,18.290000915527344,16.84000015258789,18.209999084472656,17.010000228881836,0,17.010000228881836
2019-07-19,17.709999084472656,16.6200008392334,16.739999771118164,17.690000534057617,0,17.690000534057617
2019-07-22,18.010000228881836,17.0,17.899999618530273,17.06999969482422,0,17.06999969482422
2019-07-23,17.06999969482422,16.059999465942383,16.780000686645508,16.06999969482422,0,16.06999969482422
2019-07-24,16.6299991607666,15.119999885559082,16.06999969482422,15.40999984741211,0,15.40999984741211
2019-07-25,17.06999969482422,15.760000228881836,15.989999771118164,16.020000457763672,0,16.020000457763672
2019-07-26,16.1200008392334,15.180000305175781,16.020000457763672,15.420000076293945,0,15.420000076293945
2019-07-29,16.850000381469727,16.1200008392334,16.1299991607666,16.350000381469727,0,16.350000381469727
2019-07-30,17.690000534057617,16.959999084472656,17.290000915527344,17.530000686645508,0,17.530000686645508
2019-07-31,19.270000457763672,16.700000762939453,17.360000610351562,18.780000686645508,0,18.780000686645508
2019-08-01,22.25,17.389999389648438,18.489999771118164,21.059999465942383,0,21.059999465942383
2019-08-02,23.540000915527344,21.18000030517578,21.729999542236328,21.3700008392334,0,21.3700008392334
2019-08-05,28.299999237060547,24.649999618530273,25.040000915527344,27.559999465942383,0,27.559999465942383
2019-08-06,27.559999465942383,23.8799991607666,27.559999465942383,24.270000457763672,0,24.270000457763672
2019-08-07,27.010000228881836,23.219999313354492,24.290000915527344,23.469999313354492,0,23.469999313354492
2019-08-08,23.459999084472656,20.719999313354492,23.459999084472656,21.139999389648438,0,21.139999389648438
2019-08-09,23.75,21.360000610351562,21.950000762939453,21.770000457763672,0,21.770000457763672
2019-08-12,25.6200008392334,21.770000457763672,21.770000457763672,25.18000030517578,0,25.18000030517578
2019-08-13,25.3799991607666,21.610000610351562,25.209999084472656,21.81999969482422,0,21.81999969482422
2019-08-14,26.549999237060547,24.190000534057617,25.190000534057617,26.3799991607666,0,26.3799991607666
2019-08-15,27.270000457763672,24.65999984741211,25.93000030517578,24.790000915527344,0,24.790000915527344
2019-08-16,23.549999237060547,21.399999618530273,23.549999237060547,21.510000228881836,0,21.510000228881836
2019-08-19,21.510000228881836,20.040000915527344,21.510000228881836,20.43000030517578,0,20.43000030517578
2019-08-20,21.81999969482422,20.06999969482422,20.389999389648438,21.270000457763672,0,21.270000457763672
2019-08-21,20.15999984741211,19.350000381469727,19.65999984741211,19.809999465942383,0,19.809999465942383
2019-08-22,21.809999465942383,19.56999969482422,19.790000915527344,20.829999923706055,0,20.829999923706055
2019-08-23,24.65999984741211,20.229999542236328,20.829999923706055,23.65999984741211,0,23.65999984741211
2019-08-26,24.739999771118164,22.989999771118164,23.68000030517578,23.239999771118164,0,23.239999771118164
2019-08-27,25.06999969482422,22.469999313354492,22.600000381469727,24.110000610351562,0,24.110000610351562
2019-08-28,26.200000762939453,22.799999237060547,24.84000015258789,23.1200008392334,0,23.1200008392334
2019-08-29,22.530000686645508,21.06999969482422,21.75,21.25,0,21.25
2019-08-30,22.579999923706055,20.81999969482422,20.81999969482422,22.389999389648438,0,22.389999389648438
2019-09-03,24.309999465942383,23.040000915527344,23.860000610351562,23.3700008392334,0,23.3700008392334
2019-09-04,22.440000534057617,21.290000915527344,22.040000915527344,21.440000534057617,0,21.440000534057617
2019-09-05,21.010000228881836,19.549999237060547,20.510000228881836,19.90999984741211,0,19.90999984741211
2019-09-06,20.110000610351562,18.56999969482422,19.90999984741211,18.81999969482422,0,18.81999969482422
2019-09-09,20.049999237060547,18.969999313354492,19.219999313354492,19.420000076293945,0,19.420000076293945
2019-09-10,20.729999542236328,19.459999084472656,20.020000457763672,19.56999969482422,0,19.56999969482422
2019-09-11,19.799999237060547,18.149999618530273,19.579999923706055,18.600000381469727,0,18.600000381469727
2019-09-12,19.34000015258789,17.389999389648438,18.600000381469727,17.8799991607666,0,17.8799991607666
2019-09-13,18.489999771118164,17.579999923706055,18.06999969482422,18.1299991607666,0,18.1299991607666
2019-09-16,19.610000610351562,18.700000762939453,19.350000381469727,19.040000915527344,0,19.040000915527344
2019-09-17,19.469999313354492,18.489999771118164,19.040000915527344,18.579999923706055,0,18.579999923706055
2019-09-18,19.920000076293945,17.8799991607666,18.600000381469727,18.040000915527344,0,18.040000915527344
2019-09-19,18.040000915527344,17.030000686645508,18.040000915527344,17.549999237060547,0,17.549999237060547
2019-09-20,19.459999084472656,16.93000030517578,17.540000915527344,19.110000610351562,0,19.110000610351562
2019-09-23,20.110000610351562,18.469999313354492,19.110000610351562,18.639999389648438,0,18.639999389648438
2019-09-24,21.09000015258789,18.459999084472656,18.459999084472656,20.450000762939453,0,20.450000762939453
2019-09-25,22.110000610351562,18.68000030517578,20.450000762939453,19.139999389648438,0,19.139999389648438
2019-09-26,20.260000228881836,19.030000686645508,19.440000534057617,19.40999984741211,0,19.40999984741211
2019-09-27,22.329999923706055,18.8799991607666,19.280000686645508,20.889999389648438,0,20.889999389648438
2019-09-30,21.190000534057617,19.940000534057617,20.889999389648438,20.030000686645508,0,20.030000686645508
2019-10-01,22.190000534057617,19.440000534057617,19.809999465942383,21.950000762939453,0,21.950000762939453
2019-10-02,24.399999618530273,22.950000762939453,23.020000457763672,23.709999084472656,0,23.709999084472656
2019-10-03,25.270000457763672,22.280000686645508,23.579999923706055,22.329999923706055,0,22.329999923706055
2019-10-04,22.329999923706055,20.149999618530273,22.329999923706055,20.239999771118164,0,20.239999771118164
2019-10-07,21.829999923706055,20.25,20.25,21.6299991607666,0,21.6299991607666
2019-10-08,23.59000015258789,21.670000076293945,22.760000228881836,23.399999618530273,0,23.399999618530273
2019-10-09,23.0,21.469999313354492,22.6299991607666,21.8799991607666,0,21.8799991607666
2019-10-10,22.389999389648438,20.950000762939453,22.389999389648438,21.0,0,21.0
2019-10-11,21.6200008392334,18.969999313354492,20.040000915527344,19.440000534057617,0,19.440000534057617
2019-10-14,20.030000686645508,18.510000228881836,19.899999618530273,18.610000610351562,0,18.610000610351562
2019-10-15,18.610000610351562,17.040000915527344,18.610000610351562,17.18000030517578,0,17.18000030517578
2019-10-16,18.110000610351562,17.43000030517578,17.940000534057617,17.579999923706055,0,17.579999923706055
2019-10-17,17.989999771118164,17.25,17.579999923706055,17.389999389648438,0,17.389999389648438
2019-10-18,18.889999389648438,17.360000610351562,17.649999618530273,17.81999969482422,0,17.81999969482422
2019-10-21,18.399999618530273,17.3799991607666,18.170000076293945,17.389999389648438,0,17.389999389648438
2019-10-22,18.459999084472656,17.110000610351562,17.219999313354492,18.34000015258789,0,18.34000015258789
2019-10-23,18.559999465942383,17.309999465942383,18.34000015258789,17.780000686645508,0,17.780000686645508
2019-10-24,18.079999923706055,16.3700008392334,17.780000686645508,17.350000381469727,0,17.350000381469727
2019-10-25,17.399999618530273,16.170000076293945,17.3799991607666,16.170000076293945,0,16.170000076293945
2019-10-28,17.389999389648438,16.170000076293945,16.170000076293945,16.809999465942383,0,16.809999465942383
2019-10-29,17.8700008392334,16.850000381469727,17.020000457763672,17.469999313354492,0,17.469999313354492
2019-10-30,18.1299991607666,16.360000610351562,17.469999313354492,16.709999084472656,0,16.709999084472656
2019-10-31,18.229999542236328,17.15999984741211,17.15999984741211,17.360000610351562,0,17.360000610351562
2019-11-01,17.040000915527344,16.1299991607666,17.020000457763672,16.270000457763672,0,16.270000457763672
2019-11-04,17.139999389648438,16.270000457763672,16.270000457763672,16.559999465942383,0,16.559999465942383
2019-11-05,17.1200008392334,16.6299991607666,16.809999465942383,17.079999923706055,0,17.079999923706055
2019-11-06,17.459999084472656,16.399999618530273,17.280000686645508,16.450000762939453,0,16.450000762939453
2019-11-07,16.760000228881836,16.200000762939453,16.450000762939453,16.65999984741211,0,16.65999984741211
2019-11-08,17.350000381469727,16.110000610351562,16.760000228881836,16.170000076293945,0,16.170000076293945
2019-11-11,16.979999542236328,15.930000305175781,16.920000076293945,16.040000915527344,0,16.040000915527344
2019-11-12,16.399999618530273,15.739999771118164,16.139999389648438,15.859999656677246,0,15.859999656677246
2019-11-13,16.690000534057617,15.989999771118164,16.489999771118164,16.239999771118164,0,16.239999771118164
2019-11-14,16.719999313354492,15.739999771118164,16.239999771118164,15.850000381469727,0,15.850000381469727
2019-11-15,15.649999618530273,14.550000190734863,15.460000038146973,14.569999694824219,0,14.569999694824219
2019-11-18,15.789999961853027,14.819999694824219,15.569999694824219,14.9399995803833,0,14.9399995803833
2019-11-19,15.489999771118164,14.819999694824219,14.890000343322754,15.25,0,15.25
2019-11-20,17.270000457763672,15.34000015258789,15.720000267028809,15.609999656677246,0,15.609999656677246
2019-11-21,16.690000534057617,15.930000305175781,15.930000305175781,16.06999969482422,0,16.06999969482422
2019-11-22,16.81999969482422,15.520000457763672,15.90999984741211,15.600000381469727,0,15.600000381469727
2019-11-25,15.739999771118164,15.029999732971191,15.739999771118164,15.079999923706055,0,15.079999923706055
2019-11-26,15.270000457763672,14.630000114440918,15.149999618530273,14.779999732971191,0,14.779999732971191
2019-11-27,14.970000267028809,14.529999732971191,14.9399995803833,14.859999656677246,0,14.859999656677246
2019-11-29,15.930000305175781,15.550000190734863,15.619999885559082,15.84000015258789,0,15.84000015258789
2019-12-02,18.790000915527344,16.700000762939453,16.700000762939453,18.06999969482422,0,18.06999969482422
2019-12-03,21.18000030517578,18.06999969482422,18.06999969482422,19.15999984741211,0,19.15999984741211
2019-12-04,18.579999923706055,17.719999313354492,18.43000030517578,18.329999923706055,0,18.329999923706055
2019-12-05,18.899999618530273,17.889999389648438,18.1200008392334,17.969999313354492,0,17.969999313354492
2019-12-06,17.059999465942383,16.280000686645508,16.989999771118164,16.440000534057617,0,16.440000534057617
2019-12-09,18.219999313354492,16.8799991607666,17.18000030517578,18.149999618530273,0,18.149999618530273
2019-12-10,18.75,17.600000381469727,18.149999618530273,18.020000457763672,0,18.020000457763672
2019-12-11,18.229999542236328,17.3799991607666,17.989999771118164,17.40999984741211,0,17.40999984741211
2019-12-12,18.020000457763672,16.200000762939453,17.860000610351562,16.549999237060547,0,16.549999237060547
2019-12-13,16.950000762939453,14.979999542236328,16.549999237060547,15.09000015258789,0,15.09000015258789
2019-12-16,14.34000015258789,13.579999923706055,14.34000015258789,14.020000457763672,0,14.020000457763672
2019-12-17,14.510000228881836,13.739999771118164,14.020000457763672,14.420000076293945,0,14.420000076293945
2019-12-18,14.84000015258789,14.130000114440918,14.319999694824219,14.75,0,14.75
2019-12-19,14.890000343322754,14.329999923706055,14.75,14.420000076293945,0,14.420000076293945
2019-12-20,14.779999732971191,14.020000457763672,14.260000228881836,14.470000267028809,0,14.470000267028809
2019-12-23,15.180000305175781,14.470000267028809,14.470000267028809,15.15999984741211,0,15.15999984741211
2019-12-24,15.5,14.890000343322754,15.15999984741211,15.140000343322754,0,15.140000343322754
2019-12-26,15.579999923706055,14.90999984741211,15.140000343322754,15.069999694824219,0,15.069999694824219
2019-12-27,16.8799991607666,15.069999694824219,15.069999694824219,16.360000610351562,0,16.360000610351562
2019-12-30,18.510000228881836,16.3700008392334,16.3700008392334,17.899999618530273,0,17.899999618530273
2019-12-31,18.510000228881836,16.780000686645508,17.90999984741211,16.889999389648438,0,16.889999389648438
2020-01-02,17.06999969482422,15.770000457763672,16.899999618530273,16.0,0,16.0
2020-01-03,17.549999237060547,16.209999084472656,17.469999313354492,16.950000762939453,0,16.950000762939453
2020-01-06,18.3799991607666,16.93000030517578,16.950000762939453,17.190000534057617,0,17.190000534057617
2020-01-07,17.8799991607666,16.860000610351562,17.25,17.149999618530273,0,17.149999618530273
2020-01-08,17.469999313354492,16.110000610351562,17.149999618530273,16.93000030517578,0,16.93000030517578
2020-01-09,16.940000534057617,16.030000686645508,16.209999084472656,16.040000915527344,0,16.040000915527344
2020-01-10,16.600000381469727,15.859999656677246,16.040000915527344,16.479999542236328,0,16.479999542236328
2020-01-13,17.260000228881836,15.260000228881836,16.469999313354492,15.569999694824219,0,15.569999694824219
2020-01-14,16.649999618530273,15.029999732971191,15.819999694824219,15.829999923706055,0,15.829999923706055
2020-01-15,16.170000076293945,15.539999961853027,15.829999923706055,15.539999961853027,0,15.539999961853027
2020-01-16,15.539999961853027,14.710000038146973,15.539999961853027,14.949999809265137,0,14.949999809265137
2020-01-17,15.430000305175781,14.699999809265137,14.84000015258789,14.970000267028809,0,14.970000267028809
2020-01-21,17.0,14.970000267028809,14.970000267028809,16.219999313354492,0,16.219999313354492
2020-01-22,16.610000610351562,15.5,16.229999542236328,16.489999771118164,0,16.489999771118164
2020-01-23,17.559999465942383,16.110000610351562,16.8799991607666,16.229999542236328,0,16.229999542236328
2020-01-24,19.209999084472656,15.970000267028809,16.229999542236328,18.06999969482422,0,18.06999969482422
2020-01-27,21.8700008392334,20.3700008392334,21.43000030517578,21.459999084472656,0,21.459999084472656
2020-01-28,21.459999084472656,18.889999389648438,21.459999084472656,19.610000610351562,0,19.610000610351562
2020-01-29,20.520000457763672,18.6299991607666,19.6200008392334,19.56999969482422,0,19.56999969482422
2020-01-30,21.5,17.510000228881836,19.399999618530273,17.75,0,17.75
2020-01-31,22.440000534057617,19.540000915527344,19.540000915527344,21.329999923706055,0,21.329999923706055
2020-02-03,21.329999923706055,19.719999313354492,21.329999923706055,20.399999618530273,0,20.399999618530273
2020-02-04,20.350000381469727,18.030000686645508,20.350000381469727,18.450000762939453,0,18.450000762939453
2020-02-05,19.209999084472656,17.850000381469727,18.5,18.520000457763672,0,18.520000457763672
2020-02-06,19.030000686645508,18.25,18.84000015258789,18.40999984741211,0,18.40999984741211
2020-02-07,19.950000762939453,18.40999984741211,18.40999984741211,19.420000076293945,0,19.420000076293945
2020-02-10,20.420000076293945,19.190000534057617,20.40999984741211,19.309999465942383,0,19.309999465942383
2020-02-11,19.84000015258789,18.68000030517578,19.309999465942383,19.65999984741211,0,19.65999984741211
2020-02-12,19.670000076293945,17.969999313354492,19.670000076293945,18.040000915527344,0,18.040000915527344
2020-02-13,19.489999771118164,17.969999313354492,18.030000686645508,18.459999084472656,0,18.459999084472656
2020-02-14,18.809999465942383,17.950000762939453,18.450000762939453,17.950000762939453,0,17.950000762939453
2020-02-18,20.020000457763672,17.959999084472656,17.959999084472656,19.1200008392334,0,19.1200008392334
2020-02-19,19.1299991607666,18.059999465942383,19.1299991607666,18.579999923706055,0,18.579999923706055
2020-02-20,21.889999389648438,18.56999969482422,18.56999969482422,20.329999923706055,0,20.329999923706055
2020-02-21,23.639999389648438,20.700000762939453,21.079999923706055,22.459999084472656,0,22.459999084472656
2020-02-24,31.290000915527344,22.459999084472656,22.459999084472656,29.229999542236328,0,29.229999542236328
2020-02-25,32.47999954223633,26.209999084472656,29.18000030517578,31.030000686645508,0,31.030000686645508
2020-02-26,32.0,27.600000381469727,30.989999771118164,30.3799991607666,0,30.3799991607666
2020-02-27,41.029998779296875,30.3799991607666,30.3799991607666,41.0,0,41.0
2020-02-28,49.15999984741211,40.90999984741211,40.90999984741211,43.130001068115234,0,43.130001068115234
2020-03-02,41.31999969482422,33.400001525878906,39.790000915527344,35.099998474121094,0,35.099998474121094
2020-03-03,41.83000183105469,30.329999923706055,35.099998474121094,39.33000183105469,0,39.33000183105469
2020-03-04,39.33000183105469,32.5,39.33000183105469,33.540000915527344,0,33.540000915527344
2020-03-05,44.54999923706055,36.04999923706055,37.63999938964844,41.400001525878906,0,41.400001525878906
2020-03-06,50.88999938964844,43.5099983215332,48.470001220703125,43.970001220703125,0,43.970001220703125
2020-03-09,57.290000915527344,44.15999984741211,44.15999984741211,53.68000030517578,0,53.68000030517578
2020-03-10,54.709999084472656,46.470001220703125,53.68000030517578,47.43000030517578,0,47.43000030517578
2020-03-11,53.52000045776367,47.13999938964844,47.13999938964844,50.70000076293945,0,50.70000076293945
2020-03-12,68.1500015258789,50.650001525878906,50.720001220703125,67.83000183105469,0,67.83000183105469
2020-03-13,68.66000366210938,50.349998474121094,67.94999694824219,51.84000015258789,0,51.84000015258789
